Station Name,Venue Name,Category,Venue Latitude,Venue Longitude,fsq_id,venue distance
7 - UFBA Portão 01,Bar de Nadinho,Bars,-13.002556,-38.498264,5806400b38fa5dcdfe063398,951
7 - UFBA Portão 01,Raissa Moinhos de Melo Muniz,Bars,-13.001138,-38.513823,661dadee5dc54b11f902cd97,735
7 - UFBA Portão 01,Di Liana,Restaurants,-13.008068,-38.508076,4bbd3c50593fef3b2a4d0356,627
7 - UFBA Portão 01,Ondina Delicatessen,Restaurants,-13.007477,-38.509483,4d54161c2f638cfaf34f6a6a,605
7 - UFBA Portão 01,Padoca da Lulu,Restaurants,-12.999673,-38.511522,58931275cf11d448aae1f1f0,567
7 - UFBA Portão 01,Sertao e Mar,Restaurants,-13.008164,-38.509494,4dfa2c3c483b4bf3e57ab1f1,660
7 - UFBA Portão 01,Carangueijo de Ondina,Restaurants,-13.007783,-38.510042,4c1c3b3601379521a80847f3,670
7 - UFBA Portão 01,Restaurante e Churrascaria Espeto Fino,Restaurants,-12.996503,-38.500391,5363dea0498e95b5ee6fb70f,994
7 - UFBA Portão 01,Dolce Vila,Restaurants,-13.010177,-38.511925,55c7bebb498e157e0a7639a8,997
7 - UFBA Portão 01,Chalé Restaurante,Restaurants,-13.001648,-38.50133,4ffda1b5e4b0279c5b7fce9f,640
7 - UFBA Portão 01,Cantina Montanari,Restaurants,-13.002136,-38.499859,5328b716498ea9aaa4a7609e,797
7 - UFBA Portão 01,Coffee & Cake,Restaurants,-13.002014,-38.50349,4e452471c65b8210947361d3,403
7 - UFBA Portão 01,Don Gourmet,Restaurants,-13.00602,-38.498993,51e81bc4498eac6679952b3d,966
7 - UFBA Portão 01,San Mei Restaurante,Restaurants,-13.008716,-38.508886,52276057498e0d2a3989c31a,716
7 - UFBA Portão 01,Açaí da Magrela,Restaurants,-12.998539,-38.511813,5054eec9e4b055f81bdb38bf,679
7 - UFBA Portão 01,Copa Lopes,Restaurants,-13.002106,-38.505647,5425c431498ef7818825e3f1,172
7 - UFBA Portão 01,RUzinho,Restaurants,-13.000757,-38.507782,518921d1498efe69c34fb2d0,206
7 - UFBA Portão 01,Restaurante Mignom Place,Restaurants,-13.002178,-38.505156,572f7948498e9106df672bb4,210
7 - UFBA Portão 01,Amiga da Vaca,Restaurants,-13.002157,-38.509096,59efab1128122f0d1c391c3c,211
7 - UFBA Portão 01,Restaurante Mar&Nalva,Restaurants,-12.999317,-38.507391,54d963af498e32a11ad00db5,350
7 - UFBA Portão 01,Tc Refeições,Restaurants,-13.005278,-38.50982,5ac248d3b04056401b457c61,401
7 - UFBA Portão 01,Manga Rosa Burguer e Breja,Restaurants,-13.000883,-38.503166,5d016660cb3fd2002ccfbb91,465
7 - UFBA Portão 01,Restaurante Alecrim,Restaurants,-13.003038,-38.511449,4f0daef8e4b0c6e466495b91,468
7 - UFBA Portão 01,Restaurante Agapornia,Restaurants,-13.010299,-38.508171,4e8dcecb61af7424dab9667f,872
7 - UFBA Portão 01,Casa do Pão de Queijo,Restaurants,-13.002843,-38.502518,50a369cee4b0df68ff902645,508
7 - UFBA Portão 01,Best Food Restaurante e Lanchonete,Restaurants,-13.003874,-38.50241,4decdce7ae60e989239527ee,534
7 - UFBA Portão 01,Pizza World,Restaurants,-12.997866,-38.509094,5222303011d268bcdd1bacd3,555
7 - UFBA Portão 01,d'Banqueteus,Restaurants,-13.0002,-38.50254,52ae073311d227ba4b9b2f46,557
7 - UFBA Portão 01,Recanto do Victor,Restaurants,-12.997998,-38.510081,5245a034498eb00c42d46280,591
7 - UFBA Portão 01,Meu Chef,Restaurants,-13.007756,-38.508625,5d518f2132ac8d00084f80e4,601
7 - UFBA Portão 01,Bottino,Restaurants,-12.996986,-38.506618,a17faae8999d4fb07310de3c,615
7 - UFBA Portão 01,Gourmand by Sodexo,Restaurants,-13.003856,-38.512693,56b3842a237c4cc161eb3eb4,617
7 - UFBA Portão 01,Alo Pizza,Restaurants,-12.997269,-38.505021,520a641411d244c95d8269e3,626
7 - UFBA Portão 01,Sandiego Bar Lanchonete e Restaurante,Restaurants,-12.99878,-38.511632,16a333c5db8a4dc71e41d1bc,634
7 - UFBA Portão 01,Mini-Mercadinho Universitário,Restaurants,-13.001992,-38.501212,541052cd498e74dbf37ab525,640
7 - UFBA Portão 01,Recanto do Sabor,Restaurants,-13.000971,-38.512896,54af4c38498e72e91dd64406,643
7 - UFBA Portão 01,Brabock Burger,Restaurants,-13.001992,-38.501212,5eeb4c507108f40007e1b552,647
7 - UFBA Portão 01,Alex Lanches,Restaurants,-13.003331,-38.50117,50aceb69e4b0204ef2cf355c,658
7 - UFBA Portão 01,DaBOX PIZZA,Restaurants,-13.007784,-38.509796,5851cddb24ca6a314a263b4e,680
7 - UFBA Portão 01,Casa das Delicias,Restaurants,-13.002134,-38.513653,9cb9de16f6834b929d46072f,702
7 - UFBA Portão 01,Point do Arrumadinho,Restaurants,-12.998331,-38.512057,5388a7e1498ef00115dfd9e3,705
7 - UFBA Portão 01,Roostbeef Self Service,Restaurants,-13.008056,-38.510416,4f09c490e4b0c3ff854539d2,723
7 - UFBA Portão 01,Subway Cardeal,Restaurants,-13.002064,-38.500474,5326ea22498ec7c75fd900fa,731
7 - UFBA Portão 01,Petrus Lanches,Restaurants,-12.998124,-38.5123,51fd3e88f43a44d10d97fa90,737
7 - UFBA Portão 01,restaurante buennesBar,Restaurants,-13.002956,-38.514034,566263c3498efe11ea12a3ce,744
7 - UFBA Portão 01,Restaurante Buteco do Raimundinho,Restaurants,-13.008119,-38.511525,5298be3811d2ee0607d257c6,781
7 - UFBA Portão 01,Restaurante Velho Chico,Restaurants,-12.996662,-38.502795,51741ec3e4b0ecc0b04f72e4,790
7 - UFBA Portão 01,Engenho da Pizza - Pizzaria,Restaurants,-12.998189,-38.51304,5773037dcd1093a0ba57c91c,795
7 - UFBA Portão 01,Prati Carnes,Restaurants,-12.996972,-38.502615,55cdd915498e3e1659eef9ac,796
7 - UFBA Portão 01,Yaki Canal Cardeal,Restaurants,-13.002136,-38.499859,53263f23498e591bbbffd409,799
7 - UFBA Portão 01,Salada Salvador,Restaurants,-13.00038,-38.514304,54af4fba498e253024d15b02,808
7 - UFBA Portão 01,Boteco São Jorge,Restaurants,-12.995346,-38.505115,55708364498ed29ef63523a9,830
7 - UFBA Portão 01,Forma A3 Academia,Sports & Recreation,-13.001218,-38.511607,4f8f310fe4b0eab6efa9f5f2,497
7 - UFBA Portão 01,Pista de caminhada,Sports & Recreation,-13.004113,-38.502598,4f0464bca17cb01059267ba6,527
7 - UFBA Portão 01,Academia Felipe Uchôa,Sports & Recreation,-13.004464,-38.501125,50eb1e03e4b0d1b6dc2d2b13,690
7 - UFBA Portão 01,Academia,Sports & Recreation,-13.00141,-38.514196,50faec2fe4b0687cd7bc9aa7,777
7 - UFBA Portão 01,Health Fitness,Sports & Recreation,-13.000505,-38.503222,4de3d2dc18505285fcf16c86,479
7 - UFBA Portão 01,XIX Eref,Sports & Recreation,-13.002363,-38.509099,4ffe38cde4b0eb8e42e40170,208
7 - UFBA Portão 01,"Rádio Facom 89,3 FM",Sports & Recreation,-13.001499,-38.51038,4d0377659b7f60fc739a08ab,363
7 - UFBA Portão 01,Crossfit Oxente,Sports & Recreation,-13.001223,-38.503787,5836c2386b0cdb59092e9277,394
7 - UFBA Portão 01,Escola de Dança,Sports & Recreation,-13.005278,-38.50982,4dd51d2cb0fb7a332e7855ee,400
7 - UFBA Portão 01,Academia Trindade Fitness,Sports & Recreation,-12.999359,-38.512441,50240090e4b0e4c99e8be007,664
7 - UFBA Portão 01,ACAL Capoeira,Sports & Recreation,-13.006586,-38.509224,4d7a96f2ecf7a35d41a38bf4,495
7 - UFBA Portão 01,Piscinao da Praia de Ondina,Sports & Recreation,-13.006864,-38.508489,56d1a45acd1043e8e69b3ba9,499
7 - UFBA Portão 01,Pista de Cooper de Ondina,Sports & Recreation,-13.006829,-38.50855,53dcf5fa498e944247d5e468,510
7 - UFBA Portão 01,Pista de Cooper da Centenario,Sports & Recreation,-13.006829,-38.50855,55c77fdf498e545cf64cc698,511
7 - UFBA Portão 01,Hapkido Loureiro,Sports & Recreation,-13.000988,-38.502736,4f0e25cfe4b09cff0091251b,513
7 - UFBA Portão 01,Crossfit Barra Action,Sports & Recreation,-13.006829,-38.50855,5352b175498e2e248b0a895d,516
7 - UFBA Portão 01,Studio de Pilates Mariana Passos,Sports & Recreation,-12.997987,-38.505586,530349e0498e970e556e1570,526
7 - UFBA Portão 01,Salvador Pilates,Sports & Recreation,-13.007202,-38.509479,546654c0498eac74bd2c1265,582
7 - UFBA Portão 01,Weel academia,Sports & Recreation,-13.001473,-38.502005,532affc0498e4f73bd0fcfaf,593
7 - UFBA Portão 01,Academia Fortuna Castro,Sports & Recreation,-12.999261,-38.511639,4e49186a7d8b91a065b09ee9,602
7 - UFBA Portão 01,Quadras de Ondina,Sports & Recreation,-13.007672,-38.504868,4cbccb56035d236a727de74e,625
7 - UFBA Portão 01,Ebateca Ondina,Sports & Recreation,-13.008169,-38.508508,5148b11fe4b03dfb4d3f90d1,640
7 - UFBA Portão 01,Academia Rede Bahia,Sports & Recreation,-13.003751,-38.512999,53ece8de498e7f61e52d47b9,645
7 - UFBA Portão 01,Federação Bahiana de Handebol,Sports & Recreation,-13.001448,-38.513519,50ede4f2e4b03eefa8110e44,693
7 - UFBA Portão 01,Centro de treinamento Passos,Sports & Recreation,-13.000895,-38.500826,534c4dc0498eccd20301c512,707
7 - UFBA Portão 01,Brunner Fitness Equipment,Sports & Recreation,-12.99874,-38.512678,5192391e498ecbe4ad60d39e,723
7 - UFBA Portão 01,Academia Sbelt,Sports & Recreation,-13.006691,-38.502082,579274f9498e9b4271f8157d,727
7 - UFBA Portão 01,Pilates Duda dos Anjos,Sports & Recreation,-13.001342,-38.500648,58fe6faae1f0aa5ccc79f791,738
7 - UFBA Portão 01,Academia Qualitty Fitness,Sports & Recreation,-12.996761,-38.503597,53cd9bbb498eb0c102b3ca89,747
7 - UFBA Portão 01,Academia Performe,Sports & Recreation,-13.008672,-38.510794,54c166b3498ebfa0504af0a2,792
7 - UFBA Portão 01,Corrida da Águia,Sports & Recreation,-13.009789,-38.507116,5247fe4d498ef6eea6061c9e,807
7 - UFBA Portão 01,academia Brunner Fitness,Sports & Recreation,-13.001648,-38.514631,5302cc4e498e43d4c0ab3ad5,815
7 - UFBA Portão 01,Campo de Futebol,Sports & Recreation,-12.996837,-38.502243,52f7a1da498e521cd3a4e01d,821
7 - UFBA Portão 01,Studio Ânima,Sports & Recreation,-12.996855,-38.512096,52d839f6498e15205590f5d6,825
7 - UFBA Portão 01,Organique,Sports & Recreation,-13.009816,-38.508533,4f68eef0e4b0de0c920d91c3,827
7 - UFBA Portão 01,Academia Valney Fitness,Sports & Recreation,-12.995034,-38.505542,51729eede4b00ac5fa56a4f8,858
7 - UFBA Portão 01,Spazzio Fitness Academia,Sports & Recreation,-12.994483,-38.505903,52037f95498e9fab2c73f7f7,895
7 - UFBA Portão 01,Forum Fitness,Sports & Recreation,-12.994588,-38.505597,566016fe498e466101c0e953,895
7 - UFBA Portão 01,Villa Salute Federação,Sports & Recreation,-12.995286,-38.503267,56392fc8cd10493f5052eecd,907
7 - UFBA Portão 01,Basketball na UFBA,Sports & Recreation,-13.00842,-38.512946,505634f1e4b07ab78df24027,909
7 - UFBA Portão 01,Aldeia Crossfit,Sports & Recreation,-13.010646,-38.507437,5a27d3882e26806235cc693f,910
7 - UFBA Portão 01,Toró da Desgraça,Sports & Recreation,-13.010359,-38.509773,53ac1b4e498e0e151ca28e93,921
7 - UFBA Portão 01,Jardim Federação,Sports & Recreation,-12.994329,-38.509226,53862036498ecc2c32cd1737,933
7 - UFBA Portão 01,Academia Dumbell,Sports & Recreation,-12.994062,-38.507621,520b981911d282f6e03d0422,940
7 - UFBA Portão 01,GO Physio,Sports & Recreation,-13.01067,-38.509469,53bbc6ee498ed8168779cda8,940
7 - UFBA Portão 01,Academia de Boxe,Sports & Recreation,-12.996017,-38.501369,518b0091498eee9191672337,955
7 - UFBA Portão 01,Campo de Futebol - Ufba Ondina,Sports & Recreation,-13.008967,-38.513447,4e2a0e5dd22d3f83c880286b,994
7 - UFBA Portão 01,Academia do Ba Eireli Centro de Atividade Fisica e Cultural Vitoria Regis,Sports & Recreation,-13.001654,-38.500098,1bc4da66ce524dfca9334969,772
44 - Quartel de Amaralina,Blue Praia Bar,Bars,-13.014343,-38.482368,53b82e20498ec20e7e01e7ab,474
44 - Quartel de Amaralina,Commons Studio Bar,Bars,-13.013741,-38.485992,511ef127e4b045d02c8b6d22,867
44 - Quartel de Amaralina,Visgueira Bar,Bars,-13.010817,-38.473449,50e5816e582f2816ac6a8a85,582
44 - Quartel de Amaralina,Meu Bar,Bars,-13.013202,-38.470098,4f498b8ee4b030691a811ce4,873
44 - Quartel de Amaralina,O Rei da Carne de Sol,Bars,-13.013204,-38.469729,4d67cec8cba6a35d5333d1c1,925
44 - Quartel de Amaralina,Lolita Lounge,Bars,-13.012335,-38.485787,4f7e48d2e4b074f70d05793e,829
44 - Quartel de Amaralina,Cabana da Cely,Bars,-13.013672,-38.485991,53a87b3d498e26d9ca5ef7df,841
44 - Quartel de Amaralina,Hotel Vila Mar,Bars,-13.013442,-38.477244,4e5fedb6cc3f621d78b78070,92
44 - Quartel de Amaralina,Na Minha Caminha,Bars,-13.011997,-38.477838,55dd1c05498ed15805c03226,164
44 - Quartel de Amaralina,Karaokê Bar,Bars,-13.015249,-38.479549,5651f566498e1cb789857eba,249
44 - Quartel de Amaralina,Bar do Beco,Bars,-13.01187,-38.47562,55fdcbb2498ea821bcb01067,320
44 - Quartel de Amaralina,Porto Caymmi,Bars,-13.012917,-38.486103,4d7649567fe3224b93069b8a,869
44 - Quartel de Amaralina,QQ's Lounge,Bars,-13.01017,-38.479228,5196e93f498eebbaf2eacc7a,387
44 - Quartel de Amaralina,Bar do Ui,Bars,-13.010715,-38.480221,538622a6498e9c8a8226851c,387
44 - Quartel de Amaralina,Bar boteco São Jorge,Bars,-13.007788,-38.475005,4d96785aa2c654815e36c153,713
44 - Quartel de Amaralina,Snack Bar 24h,Bars,-13.012077,-38.482335,50e0ed06e4b0c9708d12d295,478
44 - Quartel de Amaralina,Bar do Armando,Bars,-13.009364,-38.475644,55d1209c498e32f4c540c58f,526
44 - Quartel de Amaralina,Bar do Binaca,Bars,-13.009364,-38.475644,517d8c7ce4b01b121c3e0d17,530
44 - Quartel de Amaralina,Red River Hostel,Bars,-13.013137,-38.483151,4d59e25423e0a093e8a34949,542
44 - Quartel de Amaralina,Bar Pedra 90,Bars,-13.010127,-38.474178,514bc6f4e4b009f28b1ba638,565
44 - Quartel de Amaralina,Black Elephant,Bars,-13.010783,-38.473387,581fcb3cde98371fb9cfa4a4,591
44 - Quartel de Amaralina,Santo de Casa - Boteco e Choperia,Bars,-13.01343,-38.472749,5341b33011d20069382e65cf,592
44 - Quartel de Amaralina,Principote,Bars,-13.014543,-38.483603,643ae2d3a9ecd307f895d030,610
44 - Quartel de Amaralina,QG Barril,Bars,-13.010888,-38.472958,4d8fd3cc1d06b1f74066683b,620
44 - Quartel de Amaralina,Bar do Tio Cal,Bars,-13.008309,-38.480801,5483a1ed498e89a4c5861dab,639
44 - Quartel de Amaralina,Bar do Carioca,Bars,-13.008336,-38.475259,5746496b498e37977f520d8d,648
44 - Quartel de Amaralina,Bar do Ney,Bars,-13.007639,-38.477466,53f7d605498e7dfcd2c0abf4,658
44 - Quartel de Amaralina,Hungry Tiger,Bars,-13.008719,-38.474218,4e2a368118a80bb0584b9fcb,675
44 - Quartel de Amaralina,Barraca da Diversidade,Bars,-13.01533,-38.484046,5c2777f65bc27d00253d0681,675
44 - Quartel de Amaralina,Bar do Tião,Bars,-13.008719,-38.474218,51731114e4b0b3f54052f220,675
44 - Quartel de Amaralina,Delicatessen Estrela do Mar,Bars,-13.012885,-38.471879,4e8db229b803ca3dfce41d6e,677
44 - Quartel de Amaralina,Bar de Vavado,Bars,-13.008547,-38.474401,532a1296498e48fedfa69a54,679
44 - Quartel de Amaralina,Morro das Vivendas,Bars,-13.009291,-38.483463,50c33cd0e4b07785555a24ec,726
44 - Quartel de Amaralina,Jonathan Lima,Bars,-13.008896,-38.473174,5214067293cdb75b61dc0ef5,735
44 - Quartel de Amaralina,Bar do Diouro,Bars,-13.007411,-38.481773,55677aa3498ef566d6d524b2,782
44 - Quartel de Amaralina,Mercure Lobby Bar,Bars,-13.015118,-38.485151,5302a8cb498e4ccad2af196a,783
44 - Quartel de Amaralina,Bar de Lurdes Pequena,Bars,-13.010553,-38.485144,550efb01498eb825854246a4,822
44 - Quartel de Amaralina,O Espetinho,Bars,-13.011341,-38.485464,4e5fe75ee4cdf1e2be31b263,823
44 - Quartel de Amaralina,Bella Boteco,Bars,-13.014017,-38.48575,565a60ef498e86282085e76a,828
44 - Quartel de Amaralina,Depósito de Bebidas de Ney,Bars,-13.005988,-38.478057,52ce8e7e11d29b037d66409b,831
44 - Quartel de Amaralina,The Rooftop,Bars,-13.009423,-38.484573,538d1c66498e254777d33940,831
44 - Quartel de Amaralina,Varanda's Restaurante e Bar,Bars,-13.013544,-38.470349,54a02ae6498efa1bc761432b,839
44 - Quartel de Amaralina,Babado,Bars,-13.011002,-38.470804,50c1973be4b0e27ba41faaa0,853
44 - Quartel de Amaralina,Bar do Miguel,Bars,-13.015218,-38.48583,4e1f643aaeb70263951abd47,858
44 - Quartel de Amaralina,Bar do Farol,Bars,-13.013946,-38.486119,4d549247b4deb1f7e40dfb79,869
44 - Quartel de Amaralina,Boteco do César,Bars,-13.008147,-38.471932,52d32b50498ecf50daf7777e,895
44 - Quartel de Amaralina,Bar de Everton,Bars,-13.00517,-38.476937,5647fb0d498e38728a85a461,931
44 - Quartel de Amaralina,Empório BAR Pituba,Bars,-13.011454,-38.469518,53dd9fb4498e59584bcd08a4,958
44 - Quartel de Amaralina,Bar Lusho,Bars,-13.012534,-38.487021,520ee83b11d203a9dd285ac7,966
44 - Quartel de Amaralina,Bar de Adilson,Bars,-13.004756,-38.4773,51eee4e6498ef8ee7cd1d6a1,971
44 - Quartel de Amaralina,Blue Praia Bar,Restaurants,-13.014343,-38.482368,53b82e20498ec20e7e01e7ab,474
44 - Quartel de Amaralina,Commons Studio Bar,Restaurants,-13.013741,-38.485992,511ef127e4b045d02c8b6d22,867
44 - Quartel de Amaralina,Panificadora e Lanchonete Irmaos Andrade,Restaurants,-13.010184,-38.476518,4f954d2be4b0a510a802ed54,418
44 - Quartel de Amaralina,Dona Mariquita,Restaurants,-13.012812,-38.48641,4c30c11f3ffc952140e38ff5,919
44 - Quartel de Amaralina,Solar - Rio Vermelho,Restaurants,-13.014533,-38.48545,53a35477498e15614643be51,805
44 - Quartel de Amaralina,Vila itália pizzeria,Restaurants,-13.00983,-38.485442,4fd551bde4b06a2d8dedcff7,903
44 - Quartel de Amaralina,Companhia da Pizza,Restaurants,-13.012849,-38.485856,4c4245b4d691c9b615228e0a,854
44 - Quartel de Amaralina,La Bella Pizza,Restaurants,-13.011453,-38.48368,505fac17e4b02078ac79ef81,641
44 - Quartel de Amaralina,Pãozinho do Céu,Restaurants,-13.01142,-38.483372,4e80cda0d3e3df2625c68e51,621
44 - Quartel de Amaralina,Beiju da Moça,Restaurants,-13.013467,-38.485865,4f6dcd35e4b068929fce7022,840
44 - Quartel de Amaralina,Meu Bar,Restaurants,-13.013202,-38.470098,4f498b8ee4b030691a811ce4,873
44 - Quartel de Amaralina,O Rei da Carne de Sol,Restaurants,-13.013204,-38.469729,4d67cec8cba6a35d5333d1c1,925
44 - Quartel de Amaralina,Mercosul do Gama,Restaurants,-13.010788,-38.486072,4bd30832462cb7132958dd07,894
44 - Quartel de Amaralina,Confraria das Ostras,Restaurants,-13.013984,-38.485442,4d8f76ef1716a143f4284bf7,813
44 - Quartel de Amaralina,Padaria Yemanja,Restaurants,-13.012644,-38.485607,4d397440bf6d5481e951c3e1,821
44 - Quartel de Amaralina,Bob's,Restaurants,-13.008309,-38.480801,53d17f76498e7a04b4749353,642
44 - Quartel de Amaralina,Veneto Grill,Restaurants,-13.00865,-38.474217,4d728067946b6dcb36053d7a,680
44 - Quartel de Amaralina,Kombi - Quatro Rodas,Restaurants,-13.01353,-38.473182,4c94432b94a0236a2d568b12,537
44 - Quartel de Amaralina,Cabana da Cely,Restaurants,-13.013672,-38.485991,53a87b3d498e26d9ca5ef7df,841
44 - Quartel de Amaralina,Pasárgada,Restaurants,-13.013191,-38.486107,5b6f2bc4e4c459002c4f01c5,858
44 - Quartel de Amaralina,Cilo's Bar e Restaurante,Restaurants,-13.014155,-38.478794,4d21dc076e8c37047d6d06a0,117
44 - Quartel de Amaralina,Restaurante do Hotel da Amaralina SALVADOR- BA,Restaurants,-13.012238,-38.477657,4f9813b5e4b0b95b78ed55dc,148
44 - Quartel de Amaralina,Panificacao Alves,Restaurants,-13.011778,-38.480421,a698af6c8b20494cf6902c1a,315
44 - Quartel de Amaralina,Ferinha do Nordeste,Restaurants,-13.011904,-38.475682,561cfd80498ef927e034ea40,315
44 - Quartel de Amaralina,Pizzaria de Jorge,Restaurants,-13.010695,-38.477326,52a3cfb611d29a4a46036764,317
44 - Quartel de Amaralina,Oche Pizza,Restaurants,-13.01187,-38.47562,5181bde6498e635673b94821,318
44 - Quartel de Amaralina,Hot da Toca,Restaurants,-13.011465,-38.481217,55d79acf498e3f5d3c6d7843,380
44 - Quartel de Amaralina,Cangaço Comida Nordestina,Restaurants,-13.01142,-38.469456,4bb0e8c0f964a5201f693ce3,974
44 - Quartel de Amaralina,Blue Praia Bar,Restaurants,-13.01417,-38.48255,57b9df8c498e486946b60f3d,490
44 - Quartel de Amaralina,PF de Amaralina,Restaurants,-13.013496,-38.473243,512e2c9de4b01d3966610e6c,525
44 - Quartel de Amaralina,Santa Esquina,Restaurants,-13.012521,-38.482895,4fe494eae4b0d43f1fbb537e,537
44 - Quartel de Amaralina,Kombi,Restaurants,-13.01353,-38.473182,4dc61b36b0fb5556cd030eee,539
44 - Quartel de Amaralina,Arte e Lenha,Restaurants,-13.010156,-38.482183,58546c67ef787f7892ac0ec3,578
44 - Quartel de Amaralina,Spn,Restaurants,-13.010372,-38.473135,52f08804498ee187de8b0e8e,623
44 - Quartel de Amaralina,Rg refeições,Restaurants,-13.008309,-38.480801,537ac627498eb7fac06459cf,643
44 - Quartel de Amaralina,Bar Braz-Onilia,Restaurants,-13.010868,-38.483856,53692c20498e0b43da9da0b9,677
44 - Quartel de Amaralina,Bar de Zé,Restaurants,-13.009344,-38.472873,54bbd305498e7bffedd0c0d7,735
44 - Quartel de Amaralina,Restaurante do Casarâo,Restaurants,-13.01536,-38.484847,56d597d1498e17b81e2fea63,762
44 - Quartel de Amaralina,Cantinho Vermelho,Restaurants,-13.012921,-38.485241,54c42d09498ec3e20f44ef73,774
44 - Quartel de Amaralina,Sol Demais,Restaurants,-13.010829,-38.484779,5243be3b7e489ca755314872,776
44 - Quartel de Amaralina,Lachonete de Catia,Restaurants,-13.007956,-38.482643,527fecef498e9552bb3c7c34,783
44 - Quartel de Amaralina,Portuguesa Maluca,Restaurants,-13.0145,-38.485265,5af2355956c89f00390de6d2,787
44 - Quartel de Amaralina,Donana Restaurante,Restaurants,-13.014465,-38.485326,64399bcd065d1311282bae1a,791
44 - Quartel de Amaralina,Toca do Carangueijo,Restaurants,-13.012988,-38.485612,e882d30b3a9541aa7976cb13,815
44 - Quartel de Amaralina,Carinha que não fecha,Restaurants,-13.013647,-38.470536,52f4077f498e933c698357e2,820
44 - Quartel de Amaralina,Japa Box,Restaurants,-13.012644,-38.485607,4d4767af5c6d6a31ff11a7eb,823
44 - Quartel de Amaralina,Dogueria,Restaurants,-13.013022,-38.485674,5a36f7a3029a55330534ef17,823
44 - Quartel de Amaralina,Casa5,Restaurants,-13.014222,-38.485876,52351e9b11d25a1cbae590ce,829
44 - Quartel de Amaralina,Inas Frango Na Brasa,Restaurants,-13.013604,-38.485867,5d45c12276efa40008a9e495,840
44 - Quartel de Amaralina,KomoinKasa,Restaurants,-13.013536,-38.485866,555a0e00498e86f0d22c306a,840
44 - Quartel de Amaralina,Valle Fitness,Sports & Recreation,-13.007891,-38.475068,52542e7b498ef18126633001,702
44 - Quartel de Amaralina,Campo do Vale,Sports & Recreation,-13.00624,-38.482494,51dce493498ec72085ee17ee,938
44 - Quartel de Amaralina,Academia Valle Fitness,Sports & Recreation,-13.007532,-38.478265,516bc4ece4b0a17210744f23,662
44 - Quartel de Amaralina,Academia Nordeste Fittnes,Sports & Recreation,-13.011005,-38.477023,53a05f92498ef1b1ca583121,299
44 - Quartel de Amaralina,Academia Mateus Olímpia Fitness,Sports & Recreation,-13.010692,-38.477942,543d8b74498e12bc70201265,307
44 - Quartel de Amaralina,N. Fitness,Sports & Recreation,-13.0106,-38.475663,529e518f498ec4a2fec5f78b,414
44 - Quartel de Amaralina,Barro Vermelho Pilates Yoga Gyrotonic,Sports & Recreation,-13.014205,-38.482489,52fcd2d1498eb14d30970583,461
44 - Quartel de Amaralina,Amaralina Beach,Sports & Recreation,-13.013666,-38.473553,4bb0b7ff0472416e33918736,492
44 - Quartel de Amaralina,Piscina do Ed Sol Nascente,Sports & Recreation,-13.014301,-38.483907,58b846338d8e991be29a696c,641
44 - Quartel de Amaralina,Studio Erika Tompsom,Sports & Recreation,-13.012095,-38.471806,5743736fcd1011bd49b80f3e,698
44 - Quartel de Amaralina,Bike Salvador - Amaralina,Sports & Recreation,-13.011167,-38.4721,52e16edc498e62dd98fa88a5,699
44 - Quartel de Amaralina,Fitness Center Hotel Mercure,Sports & Recreation,-13.015153,-38.48509,51db354f498efe947cc0550e,781
44 - Quartel de Amaralina,Fitness Center,Sports & Recreation,-13.015153,-38.48509,4ecec684e3007feb7b970df8,796
44 - Quartel de Amaralina,House Fitness,Sports & Recreation,-13.006377,-38.475785,51536548e4b0999e1f6284fd,829
44 - Quartel de Amaralina,Academia Jaguar Fitness,Sports & Recreation,-13.006273,-38.475968,518add2d7dd2271b7f6e701f,838
44 - Quartel de Amaralina,Well,Sports & Recreation,-13.01028,-38.470978,5408e484498e6274dfa760f7,852
44 - Quartel de Amaralina,Foca's nataçäo,Sports & Recreation,-13.012812,-38.48641,4df7671da809a581cfd93ef2,917
44 - Quartel de Amaralina,Natação,Sports & Recreation,-13.004789,-38.477608,51ecfa06498ece6062e35bc0,978
44 - Quartel de Amaralina,Piscinart,Sports & Recreation,-13.013495,-38.473489,27e13ebafab94d4c2c4b767d,498
60 - Armação,A Venda,Bars,-12.982142,-38.433188,4d80f651a4e23704008cbfcc,933
60 - Armação,Chalezinho,Bars,-12.99466,-38.442978,4b9d18f0f964a520548f36e3,879
60 - Armação,Boteco da Esquina,Bars,-12.982065,-38.435034,4dd94ac5fa76ad96d151f73c,869
60 - Armação,Art Festa,Bars,-12.98707,-38.436462,4e2b42b9b0fbc2edac2048f7,301
60 - Armação,Recanto do Tonhão,Bars,-12.986903,-38.435536,5257289f11d27d9edb93192b,347
60 - Armação,Prazeres Bar,Bars,-12.990034,-38.441124,51a01827498e38db0a0d849e,465
60 - Armação,Armação Ilimitada,Bars,-12.986949,-38.440216,4fbd9734e4b02646e90a3a57,479
60 - Armação,Bar da Poly,Bars,-12.982718,-38.434859,4f2c3a98e4b09513aefe6cc9,819
60 - Armação,Boteco do Marinho,Bars,-12.98693,-38.444033,573fde44498eb3b826f17eba,845
60 - Armação,Boteco do Marinho,Bars,-12.986896,-38.444094,56e38a54498e612794a819c8,851
60 - Armação,Raimundu'S Bar,Bars,-12.982063,-38.435403,55e34bb35e794bb07dec8419,870
